SVC,NuSVClinear,ExtraTreeClassifier,DecisionTreeClassifier,NuSVCpoly,SVClinear,SVCpoly,NuSVCrbf,SVCsigmoid,RidgeClassifier,GaussianProcessClassifier,NuSVCsigmoid,NuSVC,GaussianNB,KNeighborsClassifier,SGDClassifier,SVCrbf
0.7566899642000001,0.7737847508285715,0.6879335065428572,0.7159835845571428,0.8223158547428573,0.7566899642000001,0.8821212908142858,0.7993151584714286,0.7276925517428571,0.6725579811285715,0.6719753320285715,0.5536653778571429,0.8237302321000001,0.4095843306857142,0.758050832257143,0.7587691582999999,0.7350234419285714
0.4150624613857143,0.44358347214285715,0.3861163827571428,0.4296322217,0.48331044991428573,0.44156702455714286,0.44063780814285713,0.3560405955428571,0.44967513657142855,0.40687032935714285,0.4877707424428572,0.4326390621857143,0.3560405955428571,0.32,0.5098585207142857,0.4407128264142858,0.4882071832714286
0.4649805375285715,0.5942585315428571,0.4712466065857143,0.48415530488571434,0.5485989455571428,0.4978125460857143,0.4147354202142858,0.44156843720000005,0.46767533677142864,0.4522610590714286,0.4387294797285714,0.48535453700000003,0.42358342158571427,0.3507467791428572,0.45956105091428573,0.6825344709571428,0.34792046924285713
0.40960418680000005,0.5130343545857143,0.31247284487142857,0.3153215532714286,0.4146520909428571,0.3325514682428571,0.47930970924285715,0.44127633331428573,0.3407345332857143,0.3449761110714286,0.41620718921428573,0.30983785207142855,0.4378477297428571,0.34285714285714286,0.4137692872,0.3423566864142857,0.4651446662
0.41930503569999994,0.38456251807142866,0.5418307450857143,0.3649776473714286,0.32024835594285717,0.41161956448571424,0.4055108940142857,0.41557407900000004,0.3447177028285714,0.5117764862428571,0.35694683534285715,0.34210423745714286,0.41557407900000004,0.34285714285714286,0.3472976646142857,0.4373761592857143,0.35243954895714286
0.2325372872,0.4014393905571429,0.35992936647142854,0.3720101201714286,0.2054093516285714,0.4125121308142857,0.21151972578571426,0.23918679478571425,0.4473348292,0.4200748013142857,0.2971601830428572,0.34058323494285714,0.24150863777142859,0.3356613756571428,0.3458974595285714,0.6721634823285714,0.2600391384857143
0.5029781445428572,0.4144872842571428,0.40363872292857145,0.38155991731428573,0.5014923772142856,0.3849098371285714,0.4754311177571428,0.5059181518571428,0.40601708924285707,0.39677868704285707,0.4404560362142857,0.2913050107142857,0.5038555025142858,0.34243386242857143,0.4546069920000001,0.45755609854285717,0.5088620928142857
0.6193874873571429,0.6486532592428571,0.5398938010571428,0.5159886663857144,0.6258328038571429,0.4658429581428572,0.5724569563,0.6030739217142858,0.4658429581428572,0.5020038501857143,0.4469096468142858,0.6007548286428571,0.6122782373142858,0.3899323302,0.4894709499714286,0.46998495980000005,0.6227362747571429
0.4668891449571429,0.3981877962142857,0.34310076710000004,0.4765188227,0.5684046878142858,0.2266675187285714,0.5456903379428572,0.5175619116142858,0.21836582922857145,0.24295749517142856,0.45371661624285714,0.4006363593,0.5175619116142858,0.3409523809428571,0.5891005705857142,0.2418835854142857,0.4527338504
0.7856920062142857,0.7826403738571427,0.7084623153285713,0.7071275091714285,0.8362846769000001,0.7598429151142857,0.8669360672857144,0.8181095165285716,0.7203489404428571,0.6483617373000001,0.6691051966142857,0.52322367,0.8339994217857143,0.42762641721428574,0.7613710590857143,0.7049780555285715,0.7945517472285715
